,CASE_ID,COLLISION_DATE_DT,COLLISION_SEVERITY,CITY,POINT_X,POINT_Y,geometry,AT_FAULT,PARTY_SEX,PARTY_AGE,RACE,LIGHTING,DAY_OF_WEEK,WEATHER_1,PRIMARY_COLL_FACTOR,PED_ACTION,PARTY_NUMBER_KILLED,PARTY_NUMBER_INJURED,PRIMARY_RD,SECONDARY_RD,road_class_id,route_id,road_class,road_class_name,island_id,networkLinkId,volume,volume_road_name,signal_id,traffic_signals
245,9831206,2025-05-20,4,OAKLAND,-122.28400421142578,37.805904388427734,POINT (-13612593.080978438 4552042.781510046),N,M,19,B,A,2,A,A,B,0,1,FILBERT ST,10TH ST,770183,ALA_OAK_10TH ST_P,5,major collector,,615438950383521623,11502.855755428815,Filbert Street,,
246,9615300,2023-06-03,3,OAKLAND,-122.2974090576172,37.807003021240234,POINT (-13614085.301630631 4552197.573836234),N,F,29,B,A,6,A,A,B,0,0,8TH ST,PERALTA ST,770176,ALA_OAK_8TH ST_P,7,local,,3236481824857407438,95577.18156928611,Peralta Street,,
247,9872702,2025-06-19,4,OAKLAND,-122.2834701538086,37.807369232177734,POINT (-13612533.629956441 4552249.171790045),N,M,33,H,A,4,A,A,F,0,1,12TH ST,FILBERT ST,770264,ALA_OAK_12TH ST_P,7,local,,,,,,
248,9755740,2024-10-04,4,OAKLAND,-122.2861557006836,37.80950546264648,POINT (-13612832.583667064 4552550.164953962),N,M,59,B,C,5,A,A,B,0,1,14TH ST,ADELINE ST,490568,ALA_OAK_ADELINE ST_P,3,other principal arterial,,102300879700348071,22188.038402352704,14th Street,,
249,9716972,2024-05-17,3,OAKLAND,-122.27989196777344,37.81114196777344,POINT (-13612135.308109041 4552780.753107689),N,M,58,,A,5,A,A,B,0,1,18TH ST,MARKET ST,492098,ALA_OAK_MARKET ST_S,4,minor arterial,,7335586513957867005,1643543.0684727803,18th Street,,
250,9773432,2024-11-27,4,OAKLAND,-122.27989196777344,37.81114196777344,POINT (-13612135.308109041 4552780.753107689),N,M,7,B,B,3,A,A,B,0,1,MARKET ST,18TH ST,492098,ALA_OAK_MARKET ST_S,4,minor arterial,,7335586513957867005,1643543.0684727803,18th Street,,
251,9562204,2023-03-10,4,OAKLAND,-122.2797622680664,37.81464385986328,POINT (-13612120.8700037 4553274.196676653),N,M,38,H,E,5,C,A,B,0,1,WEST GRAND AV,MYRTLE ST,492253,ALA_OAK_MYRTLE ST_P,7,local,,10579593172719048397,81705.18220069938,Myrtle Street,,
252,9763656,2024-11-13,4,BERKELEY,-122.27278137207033,37.81248474121094,POINT (-13611343.760216134 4552969.957461239),N,F,25,O,A,3,B,A,E,0,1,MARTIN LUTHER KING JR,GRANT ST,771764,ALA_OAK_W GRAND AVE_P,3,other principal arterial,,17988727819514951951,1830383.0381133175,Martin Luther King Junior Way,node/13520123742,signal
253,9751103,2024-02-28,4,OAKLAND,-122.2740478515625,37.81281661987305,POINT (-13611484.744068304 4553016.721567598),N,F,64,B,C,3,A,D,B,0,1,SAN PABLO,WEST GRAND AV,492939,ALA_OAK_W GRAND AVE_S,3,other principal arterial,,16686191442020310282,356708.22769029794,West Grand Avenue,node/13520123736,signal
253,9751103,2024-02-28,4,OAKLAND,-122.2740478515625,37.81281661987305,POINT (-13611484.744068304 4553016.721567598),N,F,64,B,C,3,A,D,B,0,1,SAN PABLO,WEST GRAND AV,492939,ALA_OAK_W GRAND AVE_S,3,other principal arterial,,9555635061481734051,1775876.6676744898,San Pablo Avenue,node/13520123736,signal
254,9727787,2024-04-14,3,OAKLAND,-122.2740478515625,37.81281661987305,POINT (-13611484.744068304 4553016.721567598),N,M,45,B,A,7,B,A,B,0,0,W GRAND AV,SAN PABLO AV,492939,ALA_OAK_W GRAND AVE_S,3,other principal arterial,,16686191442020310282,356708.22769029794,West Grand Avenue,node/13520123736,signal
254,9727787,2024-04-14,3,OAKLAND,-122.2740478515625,37.81281661987305,POINT (-13611484.744068304 4553016.721567598),N,M,45,B,A,7,B,A,B,0,0,W GRAND AV,SAN PABLO AV,492939,ALA_OAK_W GRAND AVE_S,3,other principal arterial,,9555635061481734051,1775876.6676744898,San Pablo Avenue,node/13520123736,signal
255,9820975,2025-06-23,4,OAKLAND,-122.27197265625,37.815650939941406,POINT (-13611253.73438282 4553416.106350134),N,M,52,B,A,1,A,A,E,0,1,MARTIN LUTHER KING JR WY,SYCAMORE ST,492781,ALA_OAK_SYCAMORE ST_P,7,local,,6741690208308763104,39680.40027616351,Sycamore Street,,
256,9562324,2023-02-03,4,OAKLAND,-122.27095794677734,37.81964874267578,POINT (-13611140.77744102 4553979.463847801),N,M,60,B,C,5,B,A,B,0,1,30TH ST,MARTIN LUTHER KING JR WY,490311,ALA_OAK_30TH ST_P,7,local,,10395491842891645616,18890.266970408826,30th Street,,
257,9685343,2024-01-21,4,OAKLAND,-122.2766571044922,37.82088088989258,POINT (-13611775.20477579 4554153.100220023),N,M,46,B,A,7,B,A,B,0,1,30TH ST,SAN PABLO AV,490308,ALA_OAK_30TH ST_P,4,minor arterial,,10212580304979330433,139517.78839422454,30th Street,,
258,9644387,2023-10-02,3,OAKLAND,-122.2778091430664,37.82442855834961,POINT (-13611903.449123243 4554653.060142869),Y,M,29,W,C,1,A,A,D,0,1,SAN PABLO AV,33RD ST,492611,ALA_OAK_SAN PABLO AVE_S,3,other principal arterial,,15879954738235878980,1821097.0950960426,San Pablo Avenue,,
259,9685404,2024-04-24,4,OAKLAND,-122.27167510986328,37.82752990722656,POINT (-13611220.611670563 4555090.141570684),N,F,41,O,C,3,A,A,B,0,1,WEST ST,WEST MACARTHUR BL,482667,ALA_EMV_W MACARTHUR BLVD_P,3,other principal arterial,,16918431229208044566,532539.7578978774,West MacArthur Boulevard,,
260,9791175,2024-01-11,3,OAKLAND,-122.27458953857422,37.8279914855957,POINT (-13611545.044390617 4555155.194620517),N,M,60,H,A,4,A,A,B,0,1,MACARTHUR BL,MARKET ST,482667,ALA_EMV_W MACARTHUR BLVD_P,3,other principal arterial,,4603889436730578521,787269.5067487317,West MacArthur Boulevard,node/53085456,signal
261,9791175,2024-01-11,3,OAKLAND,-122.27458953857422,37.8279914855957,POINT (-13611545.044390617 4555155.194620517),N,M,33,H,A,4,A,A,B,0,1,MACARTHUR BL,MARKET ST,482667,ALA_EMV_W MACARTHUR BLVD_P,3,other principal arterial,,4603889436730578521,787269.5067487317,West MacArthur Boulevard,node/53085456,signal
262,9729063,2024-02-23,4,OAKLAND,-122.27458953857422,37.8279914855957,POINT (-13611545.044390617 4555155.194620517),N,M,34,W,C,5,A,A,B,0,1,MACARTHUR BL,MARKET ST,482667,ALA_EMV_W MACARTHUR BLVD_P,3,other principal arterial,,4603889436730578521,787269.5067487317,West MacArthur Boulevard,node/53085456,signal
263,9801529,2024-06-07,2,OAKLAND,-122.2797622680664,37.81464385986328,POINT (-13612120.8700037 4553274.196676653),N,M,31,B,A,5,-,A,B,0,1,GRAND AV,MYRTLE ST,492253,ALA_OAK_MYRTLE ST_P,7,local,,10579593172719048397,81705.18220069938,Myrtle Street,,
264,9633256,2023-09-29,3,OAKLAND,-122.28182220458984,37.81502914428711,POINT (-13612350.181088556 4553328.487648858),N,M,998,B,C,5,A,D,D,0,1,WEST GRAND AV,LINDEN ST,491977,ALA_OAK_LINDEN ST_P,7,local,,12646085164658020879,219388.14101628267,West Grand Avenue,,
265,9590878,2023-05-12,3,OAKLAND,-122.3022003173828,37.820987701416016,POINT (-13614618.662227994 4554168.152425966),N,M,32,B,A,5,A,C,F,0,1,MARITIME ST,ADMIRAL TONEY WY,490932,ALA_OAK_BURMA RD_P,7,local,,1870922615196032293,39570.941183475974,Admiral Toney Way,,
266,9704220,2023-01-30,4,OAKLAND,-122.280517578125,37.82178497314453,POINT (-13612204.950734813 4554280.507079881),N,M,23,H,A,1,A,A,F,0,1,CHESTNUT,30TH ST,490308,ALA_OAK_30TH ST_P,4,minor arterial,,4794525230281631714,8371.842590047174,Chestnut Street,,
267,9781044,2024-12-09,3,OAKLAND,-122.28099060058594,37.82374954223633,POINT (-13612257.607354298 4554557.367029121),N,M,28,B,A,1,A,A,B,0,1,32ND ST,ADELINE ST,490317,ALA_OAK_32ND ST_P,7,local,,17290957157616893718,131853.31237119774,32nd Street,,
268,9771180,2024-12-16,2,OAKLAND,-122.28099060058594,37.82374954223633,POINT (-13612257.607354298 4554557.367029121),N,M,65,B,C,1,B,A,B,0,1,ADELINE ST,32ND ST,490317,ALA_OAK_32ND ST_P,7,local,,17290957157616893718,131853.31237119774,32nd Street,,
269,9715551,2023-12-22,4,OAKLAND,-122.28033447265624,37.825496673583984,POINT (-13612184.567527268 4554803.590418213),N,F,61,W,A,5,A,A,B,0,1,ADELINE ST,34TH ST,490331,ALA_OAK_34TH ST_P,7,local,,13493284638101651871,51629.07197279577,34th Street,,
270,9822065,2025-06-06,4,OAKLAND,-122.2784423828125,37.8264045715332,POINT (-13611973.941049328 4554931.542865278),N,F,39,W,C,5,A,A,B,0,1,35TH ST,SAN PABLO AV,490336,ALA_OAK_35TH ST_P,7,local,,7686765045424029597,2771190.6413398758,35th Street,node/283261560,signal
271,9792136,2024-07-22,4,OAKLAND,-122.2784423828125,37.8264045715332,POINT (-13611973.941049328 4554931.542865278),N,M,68,B,A,1,A,D,B,0,1,35TH ST,SAN PABLO AV,490336,ALA_OAK_35TH ST_P,7,local,,7686765045424029597,2771190.6413398758,35th Street,node/283261560,signal
272,9756528,2024-09-17,4,OAKLAND,-122.2784423828125,37.8264045715332,POINT (-13611973.941049328 4554931.542865278),N,F,45,B,A,2,B,A,B,0,1,SAN PABLO AV,35TH ST,490336,ALA_OAK_35TH ST_P,7,local,,7686765045424029597,2771190.6413398758,35th Street,node/283261560,signal
273,9755807,2024-08-09,4,OAKLAND,-122.26720428466795,37.819034576416016,POINT (-13610722.921686392 4553892.915531094),N,F,39,B,A,5,A,A,B,0,1,30TH ST,TELEGRAPH AV,490311,ALA_OAK_30TH ST_P,7,local,,15761666012298175926,65587.8468176215,30th Street,,
274,9827499,2025-07-01,3,OAKLAND,-122.26982879638672,37.82413864135742,POINT (-13611015.080994507 4554612.202301203),N,M,20,B,C,2,A,A,B,0,1,MARTIN LUTHER KING JR WY,35TH ST,582544,RAMP_123086_P,1,interstate,,8078013530446319180,233318.78714952522,Martin Luther King Junior Way,,
275,9514798,2023-11-15,2,OAKLAND,-122.26959228515624,37.8250846862793,POINT (-13610988.752684763 4554745.528482473),N,F,998,B,C,3,A,A,E,0,1,36TH ST,MARTIN LUTHER KING JR WY,492107,ALA_OAK_MARTIN LUTHER KING JR WAY_P,4,minor arterial,,17822783607048971925,182521.33031387295,Martin Luther King Junior Way,,
275,9514798,2023-11-15,2,OAKLAND,-122.26959228515624,37.8250846862793,POINT (-13610988.752684763 4554745.528482473),N,F,998,B,C,3,A,A,E,0,1,36TH ST,MARTIN LUTHER KING JR WY,492107,ALA_OAK_MARTIN LUTHER KING JR WAY_P,4,minor arterial,,14262202819240096682,69394.93474912734,36th Street,,
276,9724565,2024-04-26,3,OAKLAND,-122.2690887451172,37.827117919921875,POINT (-13610932.698864024 4555032.078035179),N,F,35,B,C,5,A,A,B,0,1,WEST MACARTHUR BL,MARTIN LUTHER KING JR WY,492107,ALA_OAK_MARTIN LUTHER KING JR WAY_P,4,minor arterial,,12863930553050334125,250608.62227647917,West MacArthur Boulevard,,
277,9885936,2025-08-28,4,OAKLAND,-122.2684326171875,37.82977294921875,POINT (-13610859.659036996 4555406.270951221),N,M,62,W,B,4,A,A,B,0,1,40TH ST,MARTIN LUTHER KING JR WY,492107,ALA_OAK_MARTIN LUTHER KING JR WAY_P,4,minor arterial,,,,,,
278,9802390,2024-10-03,4,OAKLAND,-122.2684326171875,37.82977294921875,POINT (-13610859.659036996 4555406.270951221),N,M,29,,A,4,A,A,B,0,1,40TH ST,MARTIN LUTHER KING JR WY,492107,ALA_OAK_MARTIN LUTHER KING JR WAY_P,4,minor arterial,,,,,,
279,9884771,2025-08-18,4,OAKLAND,-122.26842498779295,37.82978439331055,POINT (-13610858.809736678 4555407.883880864),N,F,36,W,A,1,A,A,B,0,1,MARTIN LUTHER KING JR WY,40TH ST,492107,ALA_OAK_MARTIN LUTHER KING JR WAY_P,4,minor arterial,,,,,,
280,9633257,2023-09-05,3,OAKLAND,-122.26821899414062,37.830589294433594,POINT (-13610835.878628194 4555521.327226633),N,M,75,W,A,2,A,A,B,0,1,MARTIN LUTHER KING JR WY,41ST ST,482578,ALA_EMV_41ST ST_P,7,local,,15385731039460157099,3204664.7080177777,Martin Luther King Junior Way,,
281,9787705,2024-08-21,2,OAKLAND,-122.26798248291016,37.83148956298828,POINT (-13610809.550318453 4555648.2131932955),N,M,29,W,A,3,A,A,B,0,1,MARTIN LUTHER KING JR WY,42ND ST,482579,ALA_EMV_42ND ST_P,5,major collector,,16666254813995530753,11548.134167310149,42nd Street,,
282,9560895,2023-02-09,4,OAKLAND,-122.26744842529295,37.83356857299805,POINT (-13610750.099296449 4555941.239668099),Y,F,13,B,C,4,A,A,B,0,1,MARTIN LUTHER KING JR WY,45TH ST,482584,ALA_EMV_45TH ST_P,5,major collector,,17423518585501037242,259935.09357896983,45th Street,node/53129225,traffic_lights
283,9740373,2024-07-05,2,OAKLAND,-122.27458953857422,37.8279914855957,POINT (-13611545.044390617 4555155.194620517),N,M,24,H,A,5,A,A,E,0,1,WEST MACARTHUR BL,MARKET ST,482667,ALA_EMV_W MACARTHUR BLVD_P,3,other principal arterial,,4603889436730578521,787269.5067487317,West MacArthur Boulevard,node/53085456,signal
284,9773433,2024-11-27,4,OAKLAND,-122.27561950683594,37.83088684082031,POINT (-13611659.699933046 4555563.263942632),N,F,45,B,C,3,A,A,B,0,1,40TH ST,YERBA BUENA AV,490368,ALA_OAK_40TH ST_P,4,minor arterial,,8454832937618959327,472825.41348083515,40th Street,,
285,9639435,2023-10-24,3,OAKLAND,-122.27645874023438,37.84380340576172,POINT (-13611753.122967616 4557383.910590285),N,F,47,B,C,2,B,A,E,0,1,STANFORD AV,60TH ST,482663,ALA_EMV_STANFORD AVE_S,4,minor arterial,,783423656873906407,190770.1880197177,Stanford Avenue,,
286,9743837,2024-10-02,2,BERKELEY,-122.27783966064452,37.84791564941406,POINT (-13611906.8463245 4557963.616338856),N,F,30,B,A,3,A,A,B,0,1,ALCATRAZ,SACRAMENTO,479611,ALA_BER_SACRAMENTO ST_S,4,minor arterial,,17425047623542987799,1439382.0179931782,Sacramento Street,node/53050642,
287,9739654,2024-08-23,3,BERKELEY,-122.27783966064452,37.84791564941406,POINT (-13611906.8463245 4557963.616338856),N,M,13,H,C,5,A,A,B,0,1,SACRAMENTO ST,ALCATRAZ AV,479611,ALA_BER_SACRAMENTO ST_S,4,minor arterial,,17425047623542987799,1439382.0179931782,Sacramento Street,node/53050642,
288,9615155,2023-07-12,3,BERKELEY,-122.27262115478516,37.84858322143555,POINT (-13611325.924909534 4558057.727464958),N,M,64,W,A,3,A,A,B,0,1,ALCATRAZ,ELLIS,490940,ALA_OAK_ALCATRAZ AVE_P,4,minor arterial,,11522640688327826774,227171.6812288345,Alcatraz Avenue,,
289,9717576,2024-06-10,3,BERKELEY,-122.2715301513672,37.848724365234375,POINT (-13611204.474964593 4558077.625355021),N,M,23,W,E,1,A,A,B,0,1,ALCATRAZ,ADELINE AV,490940,ALA_OAK_ALCATRAZ AVE_P,4,minor arterial,,15971042830068070569,1251123.34612636,Alcatraz Avenue,node/275782491,signal
290,9650846,2023-11-30,2,BERKELEY,-122.2715301513672,37.848724365234375,POINT (-13611204.474964593 4558077.625355021),N,F,45,W,A,4,A,A,B,0,1,ALCATRAZ,ADELINE,490940,ALA_OAK_ALCATRAZ AVE_P,4,minor arterial,,15971042830068070569,1251123.34612636,Alcatraz Avenue,node/275782491,signal
291,9665480,2024-01-02,3,BERKELEY,-122.27114868164062,37.84967041015625,POINT (-13611162.009948876 4558210.995979769),N,F,36,B,C,2,C,A,B,0,1,ADELINE,HARMON,479394,ALA_BER_HARMON ST_P,7,local,,11533838409606477120,205781.51646386244,Harmon Street,,
292,9641400,2023-10-18,3,BERKELEY,-122.27423858642578,37.85390090942382,POINT (-13611505.97657616 4558807.420234633),N,F,34,A,A,3,A,A,B,0,1,ASHBY AV,KING ST,772825,SHS_013._P,3,other principal arterial,,15771066129788561276,96146.38317112601,King Street,node/53068384,signal
292,9641400,2023-10-18,3,BERKELEY,-122.27423858642578,37.85390090942382,POINT (-13611505.97657616 4558807.420234633),N,F,34,A,A,3,A,A,B,0,1,ASHBY AV,KING ST,772826,SHS_013._S,3,other principal arterial,,15771066129788561276,96146.38317112601,King Street,node/53068384,signal
293,92204878,2023-09-18,2,OAKLAND,-122.29100799560548,37.82682800292969,POINT (-13613372.73866695 4554991.218704519),N,F,35,B,D,1,A,A,E,0,1,I-880 N/B TO I-80 E/B,BEACH ST,478195,SHS_880._P,1,interstate,,5142122657989254602,7291.315888411205,Beach Street,,
294,9751067,2024-10-22,4,OAKLAND,-122.28458404541016,37.837379455566406,POINT (-13612657.627802325 4556478.386702943),N,F,65,B,A,2,A,A,C,0,1,BOYER ST,54TH ST,490794,ALA_OAK_BOYER ST_P,7,local,,17048081602708791659,12941.812003886029,Boyer Street,,
295,9567938,2023-02-04,4,OAKLAND,-122.28562927246094,37.84907531738281,POINT (-13612773.98194538 4558127.10135487),N,M,30,,B,6,C,A,B,0,1,SAN PABLO AV,66TH ST,478037,SHS_123._P,3,other principal arterial,,274431856713623510,181709.6242165967,66th Street,,
295,9567938,2023-02-04,4,OAKLAND,-122.28562927246094,37.84907531738281,POINT (-13612773.98194538 4558127.10135487),N,M,30,,B,6,C,A,B,0,1,SAN PABLO AV,66TH ST,478037,SHS_123._P,3,other principal arterial,,14019262448977323381,752292.6402884576,"CA 123, San Pablo Avenue",,
296,9753329,2024-10-01,3,BERKELEY,-122.28372192382812,37.852752685546875,POINT (-13612561.65686681 4558645.537950249),N,M,16,B,A,2,A,A,B,0,1,ASHBY,MABEL,772825,SHS_013._P,3,other principal arterial,,3917688877453857968,64838.01390547924,Mabel Street,,
296,9753329,2024-10-01,3,BERKELEY,-122.28372192382812,37.852752685546875,POINT (-13612561.65686681 4558645.537950249),N,M,16,B,A,2,A,A,B,0,1,ASHBY,MABEL,772826,SHS_013._S,3,other principal arterial,,3917688877453857968,64838.01390547924,Mabel Street,,
297,9702361,2024-05-24,4,BERKELEY,-122.28137969970705,37.85321807861328,POINT (-13612300.921670329 4558711.151063984),N,F,71,W,A,5,A,A,B,0,1,RT 13,ACTON CIR,772825,SHS_013._P,3,other principal arterial,,14724824422341325379,618349.5686086386,"CA 13, Ashby Avenue",,
297,9702361,2024-05-24,4,BERKELEY,-122.28137969970705,37.85321807861328,POINT (-13612300.921670329 4558711.151063984),N,F,71,W,A,5,A,A,B,0,1,RT 13,ACTON CIR,772826,SHS_013._S,3,other principal arterial,,14724824422341325379,618349.5686086386,"CA 13, Ashby Avenue",,
298,9866457,2025-06-22,3,BERKELEY,-122.27902221679688,37.85330581665039,POINT (-13612038.487873215 4558723.520795763),N,M,43,W,A,7,A,A,B,0,1,SACRAMENTO,ASHBY,772825,SHS_013._P,3,other principal arterial,,9996929876909198803,2344010.261180518,"CA 13, Ashby Avenue",node/240469700,signal
298,9866457,2025-06-22,3,BERKELEY,-122.27902221679688,37.85330581665039,POINT (-13612038.487873215 4558723.520795763),N,M,43,W,A,7,A,A,B,0,1,SACRAMENTO,ASHBY,772826,SHS_013._S,3,other principal arterial,,9996929876909198803,2344010.261180518,"CA 13, Ashby Avenue",node/240469700,signal
299,9866457,2025-06-22,3,BERKELEY,-122.27902221679688,37.85330581665039,POINT (-13612038.487873215 4558723.520795763),N,F,5,W,A,7,A,A,B,0,0,SACRAMENTO,ASHBY,772825,SHS_013._P,3,other principal arterial,,9996929876909198803,2344010.261180518,"CA 13, Ashby Avenue",node/240469700,signal
299,9866457,2025-06-22,3,BERKELEY,-122.27902221679688,37.85330581665039,POINT (-13612038.487873215 4558723.520795763),N,F,5,W,A,7,A,A,B,0,0,SACRAMENTO,ASHBY,772826,SHS_013._S,3,other principal arterial,,9996929876909198803,2344010.261180518,"CA 13, Ashby Avenue",node/240469700,signal
300,9665658,2024-02-28,2,BERKELEY,-122.29190826416016,37.85346984863281,POINT (-13613472.956104035 4558746.646855535),N,F,53,W,A,3,A,A,B,0,1,7TH,HEINZ,479167,ALA_BER_7TH ST_P,4,minor arterial,,3648572777758878950,20385.030306639135,Heinz Avenue,,
300,9665658,2024-02-28,2,BERKELEY,-122.29190826416016,37.85346984863281,POINT (-13613472.956104035 4558746.646855535),N,F,53,W,A,3,A,A,B,0,1,7TH,HEINZ,479167,ALA_BER_7TH ST_P,4,minor arterial,,1555289435964188100,552057.0771157909,Seventh Street,,
301,9763654,2024-11-27,3,BERKELEY,-122.28787994384766,37.8613166809082,POINT (-13613024.525538092 4559852.993130228),Y,F,50,A,A,3,B,A,B,0,1,DWIGHT,CURTIS,479334,ALA_BER_DWIGHT WAY_P,4,minor arterial,,5065823431243462368,757164.3993684932,Dwight Way,,
302,9743859,2024-10-06,3,BERKELEY,-122.28086090087892,37.861324310302734,POINT (-13612243.169248957 4559854.068876675),N,F,55,W,A,7,A,A,B,0,1,BLAKE ST,SACRAMENTO ST,479610,ALA_BER_SACRAMENTO ST_S,3,other principal arterial,,16406147787040664298,453727.85877251,Sacramento Street,,
303,9809437,2025-04-03,4,OAKLAND,-122.29520416259766,37.86373519897461,POINT (-13613839.853839802 4560194.010331965),N,M,54,B,A,4,A,A,B,0,1,7TH AV,BANCROFT AV,479210,ALA_BER_BANCROFT WAY_P,7,local,,4599559265170368800,14995.789500875835,Seventh Street,,
304,9830900,2025-01-03,4,OAKLAND,-122.26869964599608,37.837188720703125,POINT (-13610889.384547992 4556451.501807304),N,F,44,B,A,5,A,A,B,0,1,52ND ST,MARTIN LUTHER KING JR,490400,ALA_OAK_52ND ST_P,7,local,,3174273910109582480,330032.6653041859,52nd Street,,
305,9696166,2024-02-04,4,OAKLAND,-122.26869964599608,37.837188720703125,POINT (-13610889.384547992 4556451.501807304),N,F,22,H,A,7,A,A,C,0,1,52ND ST,MARTIN LUTHER KING JR WY,490400,ALA_OAK_52ND ST_P,7,local,,3174273910109582480,330032.6653041859,52nd Street,,
306,9609837,2023-01-24,4,OAKLAND,-122.26869964599608,37.837188720703125,POINT (-13610889.384547992 4556451.501807304),N,M,41,B,C,2,A,A,B,0,1,52ND ST,MARTIN LUTHER KING JR WY,490400,ALA_OAK_52ND ST_P,7,local,,3174273910109582480,330032.6653041859,52nd Street,,
307,9785856,2024-09-15,4,OAKLAND,-122.26870727539062,37.83720016479492,POINT (-13610890.233848307 4556453.114899081),N,M,87,B,A,7,B,A,B,0,1,MARTIN LUTHER KING JR WY,52ND ST,490400,ALA_OAK_52ND ST_P,7,local,,3174273910109582480,330032.6653041859,52nd Street,,
308,9655016,2023-10-03,4,OAKLAND,-122.26982879638672,37.83977890014648,POINT (-13611015.080994507 4556816.604628222),N,M,76,B,A,2,A,A,B,0,1,55TH ST,MARTIN LUTHER KING JR WY,490407,ALA_OAK_55TH ST_P,5,major collector,,17127144582344288209,2381537.248790468,55th Street,,
309,9739658,2024-08-26,2,BERKELEY,-122.26914215087892,37.84903335571289,POINT (-13610938.643966222 4558121.185733796),N,F,0,A,A,1,A,A,B,0,1,ALCATRAZ AV,DOVER ST,490940,ALA_OAK_ALCATRAZ AVE_P,4,minor arterial,,1354319980259654473,24316.80284010837,Dover Street,,
310,9739658,2024-08-26,2,BERKELEY,-122.26914215087892,37.84903335571289,POINT (-13610938.643966222 4558121.185733796),N,M,33,A,A,1,A,A,B,0,0,ALCATRAZ AV,DOVER ST,490940,ALA_OAK_ALCATRAZ AVE_P,4,minor arterial,,1354319980259654473,24316.80284010837,Dover Street,,
311,9828143,2025-05-14,4,BERKELEY,-122.26959228515624,37.853485107421875,POINT (-13610988.752684763 4558748.7981195245),N,F,18,W,A,3,A,A,C,0,1,ADELINE,ESSEX,490569,ALA_OAK_ADELINE ST_S,4,minor arterial,,14902624887979120174,129366.53848444068,Essex Street,,
312,9758149,2024-10-06,2,BERKELEY,-122.26863861083984,37.8564567565918,POINT (-13610882.590145478 4559167.765269092),N,M,51,O,A,7,A,A,B,0,1,ADELINE,RUSSELL,490569,ALA_OAK_ADELINE ST_S,4,minor arterial,,9393984953752830930,281746.27640691533,Russell Street,,
313,9875038,2025-08-19,4,BERKELEY,-122.26827239990234,37.857421875,POINT (-13610841.823730394 4559303.839106372),N,M,70,B,A,2,A,A,F,0,1,OREGON ST,ADELINE ST,490569,ALA_OAK_ADELINE ST_S,4,minor arterial,,5440108063139794019,184384.8981871194,Oregon Street,,
314,9735916,2024-09-04,3,BERKELEY,-122.26827239990234,37.857421875,POINT (-13610841.823730394 4559303.839106372),N,F,21,O,A,3,A,D,F,0,1,ADELINE,OREGON ST,490569,ALA_OAK_ADELINE ST_S,4,minor arterial,,5440108063139794019,184384.8981871194,Oregon Street,,
315,9711735,2024-03-04,4,OAKLAND,-122.248779296875,37.8101692199707,POINT (-13608671.861427408 4552643.689603057),N,M,56,W,C,1,A,A,B,0,1,GRAND AV,MACARTHUR BL,492026,ALA_OAK_MACARTHUR BLVD_P,4,minor arterial,way/1449938167,174522558323731250,759095.6127659642,Grand Avenue,node/53130180,signal
316,9711735,2024-03-04,4,OAKLAND,-122.248779296875,37.8101692199707,POINT (-13608671.861427408 4552643.689603057),N,F,69,H,C,1,A,A,B,0,1,GRAND AV,MACARTHUR BL,492026,ALA_OAK_MACARTHUR BLVD_P,4,minor arterial,way/1449938167,174522558323731250,759095.6127659642,Grand Avenue,node/53130180,signal
317,9678277,2024-01-05,4,OAKLAND,-122.24791717529295,37.811431884765625,POINT (-13608575.890491894 4552821.603756398),N,M,25,O,A,5,A,D,B,0,1,GRAND AV,SANTA CLARA AV,491902,ALA_OAK_LAKE PARK AVE_P,4,minor arterial,,6762381435253931068,2008260.7653076826,Santa Clara Avenue,node/728239398,signal
318,9831207,2025-05-29,4,OAKLAND,-122.24791717529295,37.811431884765625,POINT (-13608575.890491894 4552821.603756398),N,F,50,B,C,4,A,A,B,0,1,GRAND AV,LAKE PARK AV,491902,ALA_OAK_LAKE PARK AVE_P,4,minor arterial,,6762381435253931068,2008260.7653076826,Santa Clara Avenue,node/728239398,signal
319,9649164,2023-11-06,4,OAKLAND,-122.2523193359375,37.816192626953125,POINT (-13609065.936773235 4553492.437353971),N,M,64,B,C,1,A,A,B,0,1,MACARTHUR BL,ADAM ST,491017,ALA_OAK_CHETWOOD ST_P,7,local,,3115722768617574150,68386.69087148659,MacArthur Boulevard,,
320,9773376,2024-11-18,4,OAKLAND,-122.25782775878906,37.8224983215332,POINT (-13609679.131600145 4554381.03595688),N,M,74,W,B,1,A,A,B,0,1,PIEDMONT AV,WESTALL AV,492416,ALA_OAK_PIEDMONT AVE_P,4,minor arterial,,8995832128382818755,89117.4515708007,Westall Avenue,,
321,9771304,2024-11-01,4,OAKLAND,-122.25868225097656,37.824371337890625,POINT (-13609774.253235344 4554644.996082458),N,M,35,B,C,5,C,A,B,0,1,BROADWAY,MACARTHUR BL,482667,ALA_EMV_W MACARTHUR BLVD_P,3,other principal arterial,,,,,node/1003276433,signal
322,9714538,2024-02-19,4,OAKLAND,-122.25502777099608,37.824417114257805,POINT (-13609367.438384803 4554651.447330286),N,M,47,,C,1,C,A,B,0,1,PIEDMONT AV,RIO VISTA AV,492532,ALA_OAK_RIO VISTA AVE_P,7,local,,8186736967657089289,96024.22170758962,Rio Vista Avenue,,
